chr	start	end	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	enhancerSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base
chr22	42326332	42326832	25	57.563763	0.495052	0.495052	115.127527	0.502849	19	48.675888	0.433733	0.433733	97.351776	0.442579	53.119826	0.464618	106.239651	0.472714	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:42326332-42326832	9.140475	53.119826	22.034983
chr22	42335901	42336401	18	41.445910	0.350525	0.350525	82.891819	0.357721	17	43.552110	0.393553	0.393553	87.104220	0.400750	42.499010	0.379760	84.998020	0.386357	8	36.561902	0.588156	0.588156	73.123803	0.596252	36.561902	0.588156	73.123803	0.596252	K562	genic	False	True	False		genic|chr22:42335901-42336401	36.561902	42.499010	39.418836
chr22	42337211	42337711	31	71.379067	0.568216	0.568216	142.758133	0.577961	24	61.485332	0.520540	0.520540	122.970664	0.527436	66.432199	0.550975	132.864398	0.559220	12	54.842852	0.692654	0.692654	109.685705	0.701499	54.842852	0.692654	109.685705	0.701499	K562	genic	False	True	False		genic|chr22:42337211-42337711	54.842852	66.432199	60.360014
chr22	42342715	42343418	270	621.688645	0.946477	0.946477	884.336621	0.922339	201	514.939655	0.935232	0.935232	732.488840	0.903148	568.314150	0.940630	808.412731	0.913043	78	356.478540	0.950525	0.950525	507.081850	0.932234	356.478540	0.950525	507.081850	0.932234	K562	promoter	True	False	False	CENPM	promoter|chr22:42342715-42343418	356.478540	568.314150	450.101987
chr22	42346945	42347445	28	64.471415	0.535082	0.535082	128.942830	0.543028	20	51.237777	0.453223	0.453223	102.475553	0.462369	57.854596	0.495802	115.709192	0.504798	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	intergenic	False	False	True		intergenic|chr22:42346945-42347445	27.421426	57.854596	39.830334
chr22	42347940	42348440	3	6.907652	0.046627	0.046627	13.815303	0.046777	1	2.561889	0.027286	0.027286	5.123778	0.027586	4.734770	0.035382	9.469540	0.035532	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	LINC00634	promoter|chr22:42347940-42348440	0.000000	4.734770	0.000000
chr22	42353543	42354043	39	89.799471	0.633583	0.633583	179.598942	0.643478	33	84.542331	0.622489	0.622489	169.084663	0.633133	87.170901	0.624888	174.341802	0.635682	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:42353543-42354043	22.851188	87.170901	44.631364
chr22	42355823	42356783	86	198.019346	0.809445	0.809445	206.270152	0.674963	83	212.636773	0.823238	0.823238	221.496638	0.696852	205.328059	0.816492	213.883395	0.686957	33	150.817844	0.876162	0.876162	157.101921	0.786207	150.817844	0.876162	157.101921	0.786207	K562	intergenic	False	False	True		intergenic|chr22:42355823-42356783	150.817844	205.328059	175.974814
chr22	42362632	42363132	38	87.496920	0.626087	0.626087	174.993841	0.635232	28	71.732887	0.574813	0.574813	143.465774	0.582159	79.614904	0.605697	159.229808	0.614993	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:42362632-42363132	9.140475	79.614904	26.976250
chr22	42322571	42323071	8	18.420404	0.079010	0.079010	36.840809	0.079910	7	17.933222	0.135982	0.135982	35.866444	0.138081	18.176813	0.098801	36.353626	0.100000	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	promoter	True	False	False	TNFRSF13C	promoter|chr22:42322571-42323071	9.140475	18.176813	12.889713
chr22	42364565	42365065	9	20.722955	0.091454	0.091454	41.445910	0.092804	5	12.809444	0.097301	0.097301	25.618888	0.098201	16.766199	0.086357	33.532399	0.087556	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:42364565-42365065	0.000000	16.766199	0.000000
chr22	42379045	42379545	8	18.420404	0.079010	0.079010	36.840809	0.079910	11	28.180777	0.242729	0.242729	56.361554	0.245277	23.300591	0.148426	46.601181	0.150825	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:42379045-42379545	4.570238	23.300591	10.319362
chr22	42394478	42394978	4	9.210202	0.054123	0.054123	18.420404	0.054273	6	15.371333	0.114993	0.114993	30.742666	0.116492	12.290768	0.065517	24.581535	0.065517	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	WBP2NL	promoter|chr22:42394478-42394978	4.570238	12.290768	7.494780
chr22	42396987	42397487	10	23.025505	0.113793	0.113793	46.051011	0.115592	12	30.742666	0.272114	0.272114	61.485332	0.274963	26.884086	0.188906	53.768171	0.192804	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:42396987-42397487	4.570238	26.884086	11.084524
chr22	42418222	42418722	13	29.933157	0.207946	0.207946	59.866314	0.213493	15	38.428332	0.351724	0.351724	76.856665	0.358471	34.180745	0.278711	68.361489	0.285607	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:42418222-42418722	22.851188	34.180745	27.947641
chr22	42466596	42467096	475	1093.711504	0.973913	0.973913	2187.423008	0.979010	362	927.403756	0.970465	0.970465	1854.807512	0.974963	1010.557630	0.972114	2021.115260	0.976612	30	137.107131	0.864768	0.864768	274.214262	0.873763	137.107131	0.864768	274.214262	0.873763	K562	promoter	True	False	False	NAGA	promoter|chr22:42466596-42467096	137.107131	1010.557630	372.229307
chr22	42470004	42470504	0	0.000000	0.008996	0.008996	0.000000	0.008996	1	2.561889	0.027286	0.027286	5.123778	0.027586	1.280944	0.016342	2.561889	0.016342	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	FAM109B	promoter|chr22:42470004-42470504	0.000000	1.280944	0.000000
chr22	42475444	42476230	326	750.631474	0.958321	0.958321	955.001876	0.929835	305	781.376093	0.961919	0.961919	994.117167	0.939130	766.003784	0.961019	974.559521	0.934333	70	319.916639	0.943778	0.943778	407.018625	0.912744	319.916639	0.943778	407.018625	0.912744	K562	promoter	True	False	False	SMDT1	promoter|chr22:42475444-42476230	319.916639	766.003784	495.032682
chr22	42485904	42486404	51	117.430077	0.698801	0.698801	234.860155	0.709895	35	89.666109	0.638081	0.638081	179.332218	0.649175	103.548093	0.668066	207.096186	0.679160	107	489.015434	0.969265	0.969265	978.030867	0.973313	489.015434	0.969265	978.030867	0.973313	K562	genic	False	True	False		genic|chr22:42485904-42486404	489.015434	103.548093	225.025811
chr22	42486654	42487209	503	1158.182919	0.975862	0.975862	2086.816071	0.976612	380	973.517755	0.972714	0.972714	1754.086045	0.973013	1065.850337	0.974813	1920.451058	0.974813	78	356.478540	0.950525	0.950525	642.303676	0.950225	356.478540	0.950525	642.303676	0.950225	K562	promoter	True	False	False	NDUFA6,NDUFA6-AS1	promoter|chr22:42486654-42487209	356.478540	1065.850337	616.403093
chr22	42510680	42511180	10	23.025505	0.113793	0.113793	46.051011	0.115592	7	17.933222	0.135982	0.135982	35.866444	0.138081	20.479364	0.117541	40.958727	0.119040	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:42510680-42511180	9.140475	20.479364	13.681781
chr22	42372680	42373180	4	9.210202	0.054123	0.054123	18.420404	0.054273	0	0.000000	0.010195	0.010195	0.000000	0.010195	4.605101	0.033883	9.210202	0.034183	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	SEPT3	promoter|chr22:42372680-42373180	4.570238	4.605101	4.587636
chr22	42321927	42322427	22	50.656112	0.437031	0.437031	101.312224	0.444828	20	51.237777	0.453223	0.453223	102.475553	0.462369	50.946944	0.446777	101.893888	0.455472	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	TNFRSF13C	promoter|chr22:42321927-42322427	4.570238	50.946944	15.259084
chr22	42315546	42316046	24	55.261213	0.476462	0.476462	110.522426	0.485157	16	40.990221	0.373613	0.373613	81.980443	0.381109	48.125717	0.426237	96.251434	0.433733	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	intergenic	False	False	True		intergenic|chr22:42315546-42316046	27.421426	48.125717	36.327342
chr22	42314032	42314532	14	32.235707	0.238981	0.238981	64.471415	0.245427	13	33.304555	0.299400	0.299400	66.609110	0.304948	32.770131	0.264318	65.540262	0.270315	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:42314032-42314532	9.140475	32.770131	17.307067
chr22	42132481	42132981	33	75.984168	0.588306	0.588306	151.968335	0.598051	27	69.170998	0.561769	0.561769	138.341997	0.569415	72.577583	0.579910	145.155166	0.587706	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:42132481-42132981	4.570238	72.577583	18.212545
chr22	42142526	42143026	50	115.127527	0.693553	0.693553	230.255054	0.703748	49	125.532553	0.715442	0.715442	251.065105	0.726537	120.330040	0.704048	240.660079	0.716042	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:42142526-42143026	18.280951	120.330040	46.901466
chr22	42154157	42154657	19	43.748460	0.373463	0.373463	87.496920	0.380660	21	53.799665	0.471964	0.471964	107.599331	0.480360	48.774063	0.433283	97.548126	0.440780	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:42154157-42154657	9.140475	48.774063	21.114406
chr22	42159008	42159508	26	59.866314	0.509745	0.509745	119.732628	0.517391	28	71.732887	0.574813	0.574813	143.465774	0.582159	65.799601	0.546777	131.599201	0.555022	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:42159008-42159508	4.570238	65.799601	17.341275
chr22	42177123	42177623	72	165.783639	0.775262	0.775262	331.567277	0.786507	46	117.846886	0.701349	0.701349	235.693772	0.711244	141.815262	0.745727	283.630525	0.756822	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:42177123-42177623	4.570238	141.815262	25.458387
chr22	42196317	42196875	79	181.901492	0.795502	0.795502	325.988337	0.782309	77	197.265440	0.811394	0.811394	353.522294	0.799400	189.583466	0.801799	339.755316	0.794303	47	214.801172	0.912444	0.912444	384.948337	0.908546	214.801172	0.912444	384.948337	0.908546	K562	promoter	True	False	False	CCDC134	promoter|chr22:42196317-42196875	214.801172	189.583466	201.798788
chr22	42197137	42197637	19	43.748460	0.373463	0.373463	87.496920	0.380660	10	25.618888	0.212744	0.212744	51.237777	0.215142	34.683674	0.284558	69.367348	0.291154	26	118.826180	0.843178	0.843178	237.652360	0.852774	118.826180	0.843178	237.652360	0.852774	K562	genic	False	True	False		genic|chr22:42197137-42197637	118.826180	34.683674	64.197574
chr22	42204355	42204855	96	221.044851	0.823388	0.823388	442.089703	0.832084	73	187.017885	0.800900	0.800900	374.035769	0.810195	204.031368	0.814393	408.062736	0.823388	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:42204355-42204855	27.421426	204.031368	74.798604
chr22	42217935	42218435	15	34.538258	0.269865	0.269865	69.076516	0.276762	12	30.742666	0.272114	0.272114	61.485332	0.274963	32.640462	0.261319	65.280924	0.267016	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:42217935-42218435	27.421426	32.640462	29.917353
chr22	42218728	42219228	36	82.891819	0.616192	0.616192	165.783639	0.624588	28	71.732887	0.574813	0.574813	143.465774	0.582159	77.312353	0.595202	154.624706	0.604498	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:42218728-42219228	45.702377	77.312353	59.442058
chr22	42221292	42221792	47	108.219875	0.679160	0.679160	216.439750	0.690555	31	79.418554	0.603748	0.603748	158.837107	0.612444	93.819214	0.645277	187.638429	0.655172	27	123.396418	0.849025	0.849025	246.792836	0.858321	123.396418	0.849025	246.792836	0.858321	K562	genic	False	True	False		genic|chr22:42221292-42221792	123.396418	93.819214	107.596259
chr22	42228631	42229332	587	1351.597164	0.980810	0.980810	1928.098665	0.973913	472	1209.211527	0.978561	0.978561	1724.980781	0.971814	1280.404346	0.980210	1826.539723	0.972714	82	374.759491	0.953223	0.953223	534.606978	0.936732	374.759491	0.953223	534.606978	0.936732	K562	promoter	True	False	False	SREBF2	promoter|chr22:42228631-42229332	374.759491	1280.404346	692.707500
chr22	42234095	42234595	15	34.538258	0.269865	0.269865	69.076516	0.276762	18	46.113999	0.414393	0.414393	92.227998	0.422489	40.326128	0.357421	80.652257	0.364018	12	54.842852	0.692654	0.692654	109.685705	0.701499	54.842852	0.692654	109.685705	0.701499	K562	genic	False	True	False		genic|chr22:42234095-42234595	54.842852	40.326128	47.027650
chr22	42235089	42235589	13	29.933157	0.207946	0.207946	59.866314	0.213493	9	23.056999	0.184558	0.184558	46.113999	0.186207	26.495078	0.182459	52.990156	0.186057	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:42235089-42235589	45.702377	26.495078	34.797817
chr22	42240416	42240916	23	52.958662	0.457271	0.457271	105.917325	0.465067	10	25.618888	0.212744	0.212744	51.237777	0.215142	39.288775	0.344828	78.577551	0.351124	9	41.132139	0.617691	0.617691	82.264279	0.625787	41.132139	0.617691	82.264279	0.625787	K562	genic	False	True	False		genic|chr22:42240416-42240916	41.132139	39.288775	40.199893
chr22	42241883	42242383	211	485.838163	0.924438	0.924438	971.676326	0.931934	149	381.721436	0.905397	0.905397	763.442871	0.910795	433.779799	0.915742	867.559599	0.922339	32	146.247606	0.872114	0.872114	292.495213	0.880060	146.247606	0.872114	292.495213	0.880060	K562	genic	False	True	False		genic|chr22:42241883-42242383	146.247606	433.779799	251.871510
chr22	42244316	42244816	26	59.866314	0.509745	0.509745	119.732628	0.517391	23	58.923443	0.507646	0.507646	117.846886	0.514843	59.394878	0.504948	118.789757	0.513043	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:42244316-42244816	27.421426	59.394878	40.357060
chr22	42249136	42249636	13	29.933157	0.207946	0.207946	59.866314	0.213493	5	12.809444	0.097301	0.097301	25.618888	0.098201	21.371301	0.123388	42.742601	0.125187	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:42249136-42249636	22.851188	21.371301	22.098860
chr22	42253507	42254007	83	191.111694	0.803748	0.803748	382.223389	0.813793	67	171.646552	0.784708	0.784708	343.293103	0.794153	181.379123	0.795502	362.758246	0.805697	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:42253507-42254007	27.421426	181.379123	70.524281
chr22	42258033	42258533	17	39.143359	0.323388	0.323388	78.286718	0.329835	19	48.675888	0.433733	0.433733	97.351776	0.442579	43.909623	0.391304	87.819247	0.398501	7	31.991664	0.554273	0.554273	63.983328	0.561169	31.991664	0.554273	63.983328	0.561169	K562	genic	False	True	False		genic|chr22:42258033-42258533	31.991664	43.909623	37.479887
chr22	42281688	42282188	11	25.328056	0.144978	0.144978	50.656112	0.147526	10	25.618888	0.212744	0.212744	51.237777	0.215142	25.473472	0.170615	50.946944	0.174663	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:42281688-42282188	18.280951	25.473472	21.579604
chr22	42310421	42310921	1	2.302551	0.023838	0.023838	4.605101	0.023988	4	10.247555	0.081409	0.081409	20.495111	0.082009	6.275053	0.047676	12.550106	0.047976	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	SHISA8	promoter|chr22:42310421-42310921	4.570238	6.275053	5.355230
chr22	42311729	42312229	12	27.630606	0.176162	0.176162	55.261213	0.179910	15	38.428332	0.351724	0.351724	76.856665	0.358471	33.029469	0.268066	66.058939	0.274063	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:42311729-42312229	13.710713	33.029469	21.280451
chr22	43399707	43400207	48	110.522426	0.684558	0.684558	221.044851	0.694903	26	66.609110	0.547526	0.547526	133.218219	0.554573	88.565768	0.628786	177.131535	0.639280	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:43399707-43400207	27.421426	88.565768	49.280824
chr22	51213567	51214067	11	25.328056	0.144978	0.144978	50.656112	0.147526	10	25.618888	0.212744	0.212744	51.237777	0.215142	25.473472	0.170615	50.946944	0.174663	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:51213567-51214067	0.000000	25.473472	0.000000
chr22	30484902	30485402	71	163.481088	0.771964	0.771964	326.962176	0.783958	73	187.017885	0.800900	0.800900	374.035769	0.810195	175.249486	0.788606	350.498973	0.799700	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:30484902-30485402	0.000000	175.249486	0.000000
chr22	30450803	30451303	9	20.722955	0.091454	0.091454	41.445910	0.092804	9	23.056999	0.184558	0.184558	46.113999	0.186207	21.889977	0.135082	43.779954	0.137481	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:30450803-30451303	0.000000	21.889977	0.000000
chr22	20760896	20761396	19	43.748460	0.373463	0.373463	87.496920	0.380660	9	23.056999	0.184558	0.184558	46.113999	0.186207	33.402730	0.269865	66.805460	0.275862	12	54.842852	0.692654	0.692654	109.685705	0.701499	54.842852	0.692654	109.685705	0.701499	K562	genic	False	True	False		genic|chr22:20760896-20761396	54.842852	33.402730	42.800712
chr22	20764460	20764960	28	64.471415	0.535082	0.535082	128.942830	0.543028	23	58.923443	0.507646	0.507646	117.846886	0.514843	61.697429	0.520540	123.394858	0.528336	15	68.553565	0.749025	0.749025	137.107131	0.756072	68.553565	0.749025	137.107131	0.756072	K562	intergenic	False	False	True		intergenic|chr22:20764460-20764960	68.553565	61.697429	65.035212
chr22	20766799	20767299	117	269.398413	0.858471	0.858471	538.796825	0.863718	131	335.607437	0.888756	0.888756	671.214873	0.893703	302.502925	0.874963	605.005849	0.878561	25	114.255942	0.838831	0.838831	228.511885	0.847976	114.255942	0.838831	228.511885	0.847976	K562	intergenic	False	False	True		intergenic|chr22:20766799-20767299	114.255942	302.502925	185.910615
chr22	20772305	20772805	121	278.608615	0.861619	0.861619	557.217230	0.865817	141	361.226325	0.897001	0.897001	722.452650	0.901649	319.917470	0.879160	639.834940	0.883958	19	86.834516	0.794153	0.794153	173.669033	0.802249	86.834516	0.794153	173.669033	0.802249	K562	intergenic	False	False	True		intergenic|chr22:20772305-20772805	86.834516	319.917470	166.672969
chr22	20773193	20773693	30	69.076516	0.557571	0.557571	138.153032	0.566717	19	48.675888	0.433733	0.433733	97.351776	0.442579	58.876202	0.501649	117.752404	0.510045	15	68.553565	0.749025	0.749025	137.107131	0.756072	68.553565	0.749025	137.107131	0.756072	K562	intergenic	False	False	True		intergenic|chr22:20773193-20773693	68.553565	58.876202	63.530887
