chr	start	end	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base	activity_base_no_qnorm
chr22	35625882	35626382	18	82.264279	0.782583	0.782583	164.528557	0.790541	82.264279	0.782583	164.528557	0.790541	20	46.051011	0.393393	0.393393	92.102021	0.401502	7	17.933222	0.134685	0.134685	35.866444	0.137087	31.992116	0.251351	63.984233	0.255255	K562	genic	False	True	False		LINC01399	genic|chr22:35625882-35626382	82.264279	31.992116	51.301154	51.301154
chr22	35626799	35627804	33	150.817844	0.876276	0.876276	150.067507	0.774775	150.817844	0.876276	150.067507	0.774775	120	276.306064	0.860210	0.860210	274.931407	0.745946	118	302.302882	0.874775	0.874775	300.798887	0.766967	289.304473	0.869670	287.865147	0.760060	K562	promoter	True	False	False	LINC01399	LINC01399	promoter|chr22:35626799-35627804	150.817844	289.304473	208.883405	208.883405
chr22	35637181	35637681	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	7	16.117854	0.068168	0.068168	32.235707	0.069069	2	5.123778	0.042492	0.042492	10.247555	0.042643	10.620816	0.058709	21.241631	0.058709	K562	intergenic	False	False	True			intergenic|chr22:35637181-35637681	18.280951	10.620816	13.934081	13.934081
chr22	35653045	35653694	36	164.528557	0.887838	0.887838	253.510874	0.861862	164.528557	0.887838	253.510874	0.861862	59	135.850482	0.734084	0.734084	209.322776	0.681381	67	171.646552	0.784685	0.784685	264.478508	0.740240	153.748517	0.761562	236.900642	0.711712	K562	promoter	True	False	False	HMGXB4	HMGXB4	promoter|chr22:35653045-35653694	164.528557	153.748517	159.047231	159.047231
chr22	35654524	35655024	15	68.553565	0.748048	0.748048	137.107131	0.755105	68.553565	0.748048	137.107131	0.755105	20	46.051011	0.393393	0.393393	92.102021	0.401502	20	51.237777	0.452402	0.452402	102.475553	0.461562	48.644394	0.431381	97.288787	0.438589	K562	genic	False	True	False		HMGXB4	genic|chr22:35654524-35655024	68.553565	48.644394	57.747265	57.747265
chr22	35695546	35696349	102	466.164245	0.965165	0.965165	580.528325	0.943243	466.164245	0.965165	580.528325	0.943243	305	702.277913	0.954955	0.954955	874.567762	0.919520	288	737.823983	0.960661	0.960661	918.834350	0.930030	720.050948	0.957658	896.701056	0.926126	K562	promoter	True	False	False	TOM1	TOM1	promoter|chr22:35695546-35696349	466.164245	720.050948	579.363450	579.363450
chr22	35697470	35697970	23	105.115467	0.826877	0.826877	210.230934	0.836336	105.115467	0.826877	210.230934	0.836336	71	163.481088	0.772072	0.772072	326.962176	0.783483	57	146.027663	0.751502	0.751502	292.055327	0.760961	154.754376	0.763063	309.508751	0.772673	K562	genic	False	True	False		TOM1	genic|chr22:35697470-35697970	105.115467	154.754376	127.542458	127.542458
chr22	35746706	35747206	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	63	145.060684	0.748949	0.748949	290.121367	0.759760	68	174.208440	0.787688	0.787688	348.416881	0.796997	159.634562	0.770270	319.269124	0.779580	K562	intergenic	False	False	True			intergenic|chr22:35746706-35747206	36.561902	159.634562	76.397272	76.397272
chr22	35751605	35752105	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	14	32.235707	0.237237	0.237237	64.471415	0.243994	9	23.056999	0.182883	0.182883	46.113999	0.185285	27.646353	0.194444	55.292707	0.198048	K562	intergenic	False	False	True			intergenic|chr22:35751605-35752105	22.851188	27.646353	25.134678	25.134678
chr22	35760229	35760729	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	16	36.840809	0.296096	0.296096	73.681617	0.302402	4	10.247555	0.080030	0.080030	20.495111	0.080931	23.544182	0.148198	47.088364	0.150901	K562	intergenic	False	False	True			intergenic|chr22:35760229-35760729	9.140475	23.544182	14.669868	14.669868
chr22	35767857	35768357	65	297.065450	0.937988	0.937988	594.130901	0.945045	297.065450	0.937988	594.130901	0.945045	158	363.802985	0.892192	0.892192	727.605969	0.897447	144	368.911991	0.898649	0.898649	737.823983	0.903153	366.357488	0.894595	732.714976	0.899399	K562	intergenic	False	False	True			intergenic|chr22:35767857-35768357	297.065450	366.357488	329.897184	329.897184
chr22	35768508	35769008	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	47	108.219875	0.678679	0.678679	216.439750	0.690390	46	117.846886	0.701201	0.701201	235.693772	0.711111	113.033381	0.688889	226.066761	0.700300	K562	intergenic	False	False	True			intergenic|chr22:35768508-35769008	31.991664	113.033381	60.134233	60.134233
chr22	35772807	35773307	83	379.329729	0.954505	0.954505	758.659458	0.960511	379.329729	0.954505	758.659458	0.960511	263	605.570791	0.945045	0.945045	1211.141582	0.950751	245	627.662763	0.950601	0.950601	1255.325526	0.955856	616.616777	0.945946	1233.233554	0.951952	K562	intergenic	False	False	True			intergenic|chr22:35772807-35773307	379.329729	616.616777	483.633203	483.633203
chr22	35776809	35777309	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	3	6.907652	0.045195	0.045195	13.815303	0.045345	1	2.561889	0.026426	0.026426	5.123778	0.026727	4.734770	0.034384	9.469540	0.034535	K562	promoter	True	False	False	HMOX1	HMOX1	promoter|chr22:35776809-35777309	4.570238	4.734770	4.651777	4.651777
chr22	35784819	35785319	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	10	23.025505	0.112162	0.112162	46.051011	0.114264	24	61.485332	0.519820	0.519820	122.970664	0.527027	42.255419	0.376877	84.510837	0.383183	K562	genic	False	True	False		HMOX1	genic|chr22:35784819-35785319	22.851188	42.255419	31.073888	31.073888
chr22	35789727	35790227	14	63.983328	0.732132	0.732132	127.966656	0.740090	63.983328	0.732132	127.966656	0.740090	17	39.143359	0.322072	0.322072	78.286718	0.328378	25	64.047221	0.532432	0.532432	128.094441	0.539339	51.595290	0.451351	103.190580	0.460060	K562	genic	False	True	False		HMOX1	genic|chr22:35789727-35790227	63.983328	51.595290	57.456404	57.456404
chr22	35790802	35791302	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	20	46.051011	0.393393	0.393393	92.102021	0.401502	28	71.732887	0.574474	0.574474	143.465774	0.581532	58.891949	0.501201	117.783898	0.509910	K562	intergenic	False	False	True			intergenic|chr22:35790802-35791302	27.421426	58.891949	40.185834	40.185834
chr22	35795807	35796365	70	319.916639	0.944595	0.944595	573.327310	0.941742	319.916639	0.944595	573.327310	0.941742	213	490.443264	0.925225	0.925225	878.930581	0.920120	236	604.605764	0.946096	0.946096	1083.522874	0.944745	547.524514	0.937838	981.226727	0.935435	K562	promoter	True	False	False	MCM5	MCM5	promoter|chr22:35795807-35796365	319.916639	547.524514	418.523837	418.523837
chr22	35826682	35827182	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	11	25.328056	0.143393	0.143393	50.656112	0.146847	9	23.056999	0.182883	0.182883	46.113999	0.185285	24.192528	0.156456	48.385055	0.160060	K562	intergenic	False	False	True			intergenic|chr22:35826682-35827182	13.710713	24.192528	18.212545	18.212545
chr22	35832950	35833450	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	22	50.656112	0.436186	0.436186	101.312224	0.443844	19	48.675888	0.432883	0.432883	97.351776	0.441742	49.666000	0.438138	99.332000	0.446246	K562	intergenic	False	False	True			intergenic|chr22:35832950-35833450	13.710713	49.666000	26.095139	26.095139
chr22	35843802	35844302	21	95.974992	0.813363	0.813363	191.949983	0.821021	95.974992	0.813363	191.949983	0.821021	50	115.127527	0.693093	0.693093	230.255054	0.703303	52	133.218219	0.731982	0.731982	266.436438	0.742793	124.172873	0.713814	248.345746	0.724625	K562	intergenic	False	False	True			intergenic|chr22:35843802-35844302	95.974992	124.172873	109.167259	109.167259
chr22	35867578	35868078	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	11	25.328056	0.143393	0.143393	50.656112	0.146847	4	10.247555	0.080030	0.080030	20.495111	0.080931	17.787806	0.090240	35.575611	0.092042	K562	intergenic	False	False	True			intergenic|chr22:35867578-35868078	0.000000	17.787806	0.000000	0.000000
chr22	35873828	35874328	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	74	170.388740	0.781081	0.781081	340.777479	0.792042	79	202.389218	0.815616	0.815616	404.778435	0.823574	186.388979	0.799099	372.777957	0.809009	K562	intergenic	False	False	True			intergenic|chr22:35873828-35874328	13.710713	186.388979	50.552209	50.552209
chr22	35876443	35876943	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	11	25.328056	0.143393	0.143393	50.656112	0.146847	15	38.428332	0.351351	0.351351	76.856665	0.357357	31.878194	0.250000	63.756388	0.253904	K562	intergenic	False	False	True			intergenic|chr22:35876443-35876943	22.851188	31.878194	26.989899	26.989899
chr22	35877056	35877556	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	11	25.328056	0.143393	0.143393	50.656112	0.146847	7	17.933222	0.134685	0.134685	35.866444	0.137087	21.630639	0.127177	43.261278	0.129880	K562	intergenic	False	False	True			intergenic|chr22:35877056-35877556	36.561902	21.630639	28.122185	28.122185
chr22	35887681	35888181	10	45.702377	0.645195	0.645195	91.404754	0.653754	45.702377	0.645195	91.404754	0.653754	8	18.420404	0.077327	0.077327	36.840809	0.078228	11	28.180777	0.241441	0.241441	56.361554	0.244294	23.300591	0.146847	46.601181	0.149550	K562	intergenic	False	False	True			intergenic|chr22:35887681-35888181	45.702377	23.300591	32.632689	32.632689
chr22	35917657	35918157	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	62	142.758133	0.746096	0.746096	285.516266	0.756757	32	81.980443	0.613964	0.613964	163.960885	0.622973	112.369288	0.688589	224.738576	0.700000	K562	intergenic	False	False	True			intergenic|chr22:35917657-35918157	0.000000	112.369288	0.000000	0.000000
chr22	35936388	35936888	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	15	34.538258	0.268318	0.268318	69.076516	0.275225	8	20.495111	0.157057	0.157057	40.990221	0.159760	27.516684	0.191892	55.033369	0.195646	K562	promoter	True	False	False	RASD2		promoter|chr22:35936388-35936888	18.280951	27.516684	22.428356	22.428356
chr22	35937101	35937601	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	0	0.000000	0.008559	0.008559	0.000000	0.008559	0	0.000000	0.009760	0.009760	0.000000	0.009760	0.000000	0.004505	0.000000	0.004505	K562	promoter	True	False	False	RASD2	RASD2	promoter|chr22:35937101-35937601	0.000000	0.000000	0.000000	0.000000
chr22	35944287	35944787	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	10	23.025505	0.112162	0.112162	46.051011	0.114264	11	28.180777	0.241441	0.241441	56.361554	0.244294	25.603141	0.172222	51.206282	0.176126	K562	genic	False	True	False		RASD2	genic|chr22:35944287-35944787	4.570238	25.603141	10.817229	10.817229
chr22	35948420	35948920	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	76	174.993841	0.787688	0.787688	349.987681	0.796997	55	140.903886	0.744895	0.744895	281.807771	0.754655	157.948863	0.768018	315.897726	0.777628	K562	genic	False	True	False		RASD2	genic|chr22:35948420-35948920	4.570238	157.948863	26.867524	26.867524
chr22	35957783	35958283	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	15	34.538258	0.268318	0.268318	69.076516	0.275225	15	38.428332	0.351351	0.351351	76.856665	0.357357	36.483295	0.308258	72.966590	0.314414	K562	intergenic	False	False	True			intergenic|chr22:35957783-35958283	9.140475	36.483295	18.261289	18.261289
chr22	35979017	35979517	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	20	46.051011	0.393393	0.393393	92.102021	0.401502	17	43.552110	0.392643	0.392643	87.104220	0.399850	44.801560	0.398498	89.603121	0.406006	K562	intergenic	False	False	True			intergenic|chr22:35979017-35979517	4.570238	44.801560	14.309220	14.309220
chr22	35985095	35985595	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	14	32.235707	0.237237	0.237237	64.471415	0.243994	9	23.056999	0.182883	0.182883	46.113999	0.185285	27.646353	0.194444	55.292707	0.198048	K562	intergenic	False	False	True			intergenic|chr22:35985095-35985595	9.140475	27.646353	15.896566	15.896566
chr22	36000889	36001389	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	18	41.445910	0.349399	0.349399	82.891819	0.356607	13	33.304555	0.298198	0.298198	66.609110	0.303303	37.375232	0.318318	74.750464	0.324324	K562	intergenic	False	False	True			intergenic|chr22:36000889-36001389	18.280951	37.375232	26.139143	26.139143
chr22	36011271	36011771	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	18	41.445910	0.349399	0.349399	82.891819	0.356607	7	17.933222	0.134685	0.134685	35.866444	0.137087	29.689566	0.221772	59.379131	0.225676	K562	genic	False	True	False		MB	genic|chr22:36011271-36011771	50.272615	29.689566	38.633821	38.633821
chr22	36013134	36013634	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	1	2.302551	0.022973	0.022973	4.605101	0.023123	1	2.561889	0.026426	0.026426	5.123778	0.026727	2.432220	0.021471	4.864439	0.022072	K562	promoter	True	False	False	MB	MB	promoter|chr22:36013134-36013634	4.570238	2.432220	3.334040	3.334040
chr22	36019203	36019703	9	41.132139	0.616517	0.616517	82.264279	0.624925	41.132139	0.616517	82.264279	0.624925	13	29.933157	0.206306	0.206306	59.866314	0.212162	7	17.933222	0.134685	0.134685	35.866444	0.137087	23.933189	0.151952	47.866379	0.155255	K562	intergenic	False	False	True			intergenic|chr22:36019203-36019703	41.132139	23.933189	31.375520	31.375520
chr22	36023359	36023859	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	10	23.025505	0.112162	0.112162	46.051011	0.114264	6	15.371333	0.113664	0.113664	30.742666	0.115465	19.198419	0.103604	38.396838	0.105105	K562	intergenic	False	False	True			intergenic|chr22:36023359-36023859	22.851188	19.198419	20.945326	20.945326
chr22	36025854	36026354	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	27	62.168864	0.522072	0.522072	124.337729	0.530180	31	79.418554	0.603453	0.603453	158.837107	0.611862	70.793709	0.574775	141.587418	0.581832	K562	intergenic	False	False	True			intergenic|chr22:36025854-36026354	22.851188	70.793709	40.220895	40.220895
chr22	36027619	36028119	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	21	48.353561	0.414414	0.414414	96.707122	0.422523	13	33.304555	0.298198	0.298198	66.609110	0.303303	40.829058	0.361261	81.658116	0.367868	K562	intergenic	False	False	True			intergenic|chr22:36027619-36028119	18.280951	40.829058	27.320212	27.320212
chr22	36030107	36030607	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	51	117.430077	0.698348	0.698348	234.860155	0.709159	51	130.656330	0.725976	0.725976	261.312661	0.736787	124.043204	0.713514	248.086408	0.724324	K562	intergenic	False	False	True			intergenic|chr22:36030107-36030607	0.000000	124.043204	0.000000	0.000000
chr22	36030997	36031497	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	25	57.563763	0.494444	0.494444	115.127527	0.502102	26	66.609110	0.546997	0.546997	133.218219	0.554204	62.086436	0.521622	124.172873	0.529730	K562	intergenic	False	False	True			intergenic|chr22:36030997-36031497	18.280951	62.086436	33.689748	33.689748
chr22	36044173	36045231	54	246.792836	0.924925	0.924925	233.263550	0.849850	246.792836	0.924925	233.263550	0.849850	30	69.076516	0.556907	0.556907	65.289713	0.258559	27	69.170998	0.561411	0.561411	65.379015	0.288589	69.123757	0.565465	65.334364	0.267868	K562	promoter	True	False	False	APOL6	APOL6	promoter|chr22:36044173-36045231	246.792836	69.123757	130.611056	130.611056
chr22	36052417	36052917	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	18	41.445910	0.349399	0.349399	82.891819	0.356607	18	46.113999	0.413514	0.413514	92.227998	0.421622	43.779954	0.388889	87.559909	0.395796	K562	genic	False	True	False		APOL6	genic|chr22:36052417-36052917	9.140475	43.779954	20.004239	20.004239
chr22	36053912	36054412	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	32	73.681617	0.577477	0.577477	147.363234	0.587237	15	38.428332	0.351351	0.351351	76.856665	0.357357	56.054975	0.483183	112.109950	0.492793	K562	genic	False	True	False		APOL6	genic|chr22:36053912-36054412	31.991664	56.054975	42.347278	42.347278
chr22	36080198	36080698	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	11	25.328056	0.143393	0.143393	50.656112	0.146847	14	35.866444	0.325826	0.325826	71.732887	0.330631	30.597250	0.232583	61.194499	0.236787	K562	intergenic	False	False	True			intergenic|chr22:36080198-36080698	4.570238	30.597250	11.825257	11.825257
chr22	36113668	36114168	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	2	4.605101	0.035285	0.035285	9.210202	0.035736	0	0.000000	0.009760	0.009760	0.000000	0.009760	2.302551	0.018769	4.605101	0.019069	K562	promoter	True	False	False	APOL5	APOL5	promoter|chr22:36113668-36114168	0.000000	2.302551	0.000000	0.000000
chr22	36117864	36118364	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	35	80.589269	0.608258	0.608258	161.178537	0.616817	23	58.923443	0.506907	0.506907	117.846886	0.514264	69.756356	0.567868	139.512712	0.575075	K562	genic	False	True	False		APOL5	genic|chr22:36117864-36118364	36.561902	69.756356	50.501733	50.501733
chr22	36123466	36123966	9	41.132139	0.616517	0.616517	82.264279	0.624925	41.132139	0.616517	82.264279	0.624925	83	191.111694	0.803754	0.803754	382.223389	0.813814	51	130.656330	0.725976	0.725976	261.312661	0.736787	160.884012	0.773273	321.768025	0.781982	K562	genic	False	True	False		APOL5	genic|chr22:36123466-36123966	41.132139	160.884012	81.348040	81.348040
chr22	36138277	36138777	49	223.941647	0.916667	0.916667	447.883294	0.921471	223.941647	0.916667	447.883294	0.921471	242	557.217230	0.938739	0.938739	1114.434459	0.944745	219	561.053654	0.939940	0.939940	1122.107307	0.947447	559.135442	0.939339	1118.270883	0.946246	K562	genic	False	True	False		RBFOX2	genic|chr22:36138277-36138777	223.941647	559.135442	353.855496	353.855496
chr22	36167262	36167762	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	7	16.117854	0.068168	0.068168	32.235707	0.069069	2	5.123778	0.042492	0.042492	10.247555	0.042643	10.620816	0.058709	21.241631	0.058709	K562	genic	False	True	False		RBFOX2	genic|chr22:36167262-36167762	4.570238	10.620816	6.967040	6.967040
chr22	36181717	36182217	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	13	29.933157	0.206306	0.206306	59.866314	0.212162	12	30.742666	0.270721	0.270721	61.485332	0.273874	30.337911	0.229429	60.675823	0.233634	K562	genic	False	True	False		RBFOX2	genic|chr22:36181717-36182217	18.280951	30.337911	23.550071	23.550071
chr22	36196670	36197170	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	9	20.722955	0.089790	0.089790	41.445910	0.091441	6	15.371333	0.113664	0.113664	30.742666	0.115465	18.047144	0.095796	36.094288	0.097447	K562	genic	False	True	False		RBFOX2	genic|chr22:36196670-36197170	4.570238	18.047144	9.081836	9.081836
chr22	36207206	36207706	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	17	39.143359	0.322072	0.322072	78.286718	0.328378	16	40.990221	0.372973	0.372973	81.980443	0.380180	40.066790	0.352252	80.133580	0.358859	K562	genic	False	True	False		RBFOX2	genic|chr22:36207206-36207706	4.570238	40.066790	13.531990	13.531990
chr22	36217776	36218276	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	13	29.933157	0.206306	0.206306	59.866314	0.212162	15	38.428332	0.351351	0.351351	76.856665	0.357357	34.180745	0.277628	68.361489	0.284234	K562	genic	False	True	False		RBFOX2	genic|chr22:36217776-36218276	13.710713	34.180745	21.648150	21.648150
