chr	start	end	name	score	strand	symbol	tss	K562.ENCFF934YBO.TPM.txt.Expression	Expression	Expression.quantile	is_ue	cellType	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile.TSS1Kb	H3K27ac.RPM.TSS1Kb	H3K27ac.RPM.quantile.TSS1Kb	H3K27ac.RPKM.TSS1Kb	H3K27ac.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile.TSS1Kb	DHS.RPM.TSS1Kb	DHS.RPM.quantile.TSS1Kb	DHS.RPKM.TSS1Kb	DHS.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr22	35653444	35691800	HMGXB4	0	+	HMGXB4	35653444	14.260000	14.260000	0.707361	False	K562	206	941.468966	0.669659	0.669659	24.545546	0.565530	941.468966	0.669659	24.545546	0.565530	201	462.812658	0.560144	0.560144	12.066239	0.312388	204	522.625321	0.591562	0.591562	13.625647	0.371634	492.718989	0.576302	12.845943	0.337522	44	201.090459	0.650808	0.650808	201.090459	0.650808	201.090459	0.650808	201.090459	0.650808	65	149.665785	0.579892	0.579892	149.665785	0.579892	75	192.141662	0.615799	0.615799	192.141662	0.615799	170.903723	0.603232	170.903723	0.603232	0.612208
chr22	35695796	35743987	TOM1	0	+	TOM1	35695796	10.130000	10.130000	0.671454	False	K562	306	1398.492736	0.758528	0.758528	29.019791	0.596050	1398.492736	0.758528	29.019791	0.596050	515	1185.813526	0.771993	0.771993	24.606535	0.576302	483	1237.392305	0.792639	0.792639	25.676834	0.599641	1211.602915	0.782765	25.141684	0.596050	133	607.841614	0.851885	0.851885	607.841614	0.851885	607.841614	0.851885	607.841614	0.851885	313	720.698318	0.856373	0.856373	720.698318	0.856373	303	776.252315	0.870736	0.870736	776.252315	0.870736	748.475316	0.861759	748.475316	0.861759	0.877917
chr22	35777059	35790207	HMOX1	0	+	HMOX1	35777059	0.000000	0.000000	0.268402	False	K562	58	265.073786	0.369838	0.369838	20.160769	0.497307	265.073786	0.369838	20.160769	0.497307	71	163.481088	0.308797	0.308797	12.433913	0.323160	84	215.198662	0.355476	0.355476	16.367407	0.434470	189.339875	0.328546	14.400660	0.398564	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	5	11.512753	0.267504	0.267504	11.512753	0.267504	1	2.561889	0.077199	0.077199	2.561889	0.077199	7.037321	0.166068	7.037321	0.166068	0.193896
chr22	35796115	35820495	MCM5	0	+	MCM5	35796115	54.970000	54.970000	0.877917	False	K562	271	1238.534416	0.728905	0.728905	50.801248	0.725314	1238.534416	0.728905	50.801248	0.725314	123	283.213716	0.416517	0.416517	11.616641	0.299820	138	353.540658	0.481149	0.481149	14.501258	0.394973	318.377187	0.452424	13.058949	0.348294	167	763.229696	0.890485	0.890485	763.229696	0.890485	763.229696	0.890485	763.229696	0.890485	226	520.376421	0.789946	0.789946	520.376421	0.789946	243	622.538986	0.833034	0.833034	622.538986	0.833034	571.457703	0.824057	571.457703	0.824057	0.876122
chr22	35937351	35950045	RASD2	0	+	RASD2	35937351	0.000000	0.000000	0.268402	False	K562	35	159.958319	0.296230	0.296230	12.601097	0.323160	159.958319	0.296230	12.601097	0.323160	119	274.003514	0.400359	0.400359	21.585278	0.547576	107	274.122105	0.412029	0.412029	21.594620	0.558348	274.062809	0.403950	21.589949	0.554758	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	6	13.815303	0.290844	0.290844	13.815303	0.290844	4	10.247555	0.231598	0.231598	10.247555	0.231598	12.031429	0.265709	12.031429	0.265709	0.283662
chr22	36002810	36013384	MB	0	-	MB	36013384	0.000000	0.000000	0.268402	False	K562	45	205.660696	0.335727	0.335727	19.449659	0.481149	205.660696	0.335727	19.449659	0.481149	54	124.337729	0.238779	0.238779	11.758817	0.305206	42	107.599331	0.237882	0.237882	10.175840	0.254937	115.968530	0.238779	10.967328	0.281867	4	18.280951	0.352783	0.352783	18.280951	0.352783	18.280951	0.352783	18.280951	0.352783	5	11.512753	0.267504	0.267504	11.512753	0.267504	2	5.123778	0.131957	0.131957	5.123778	0.131957	8.318265	0.189408	8.318265	0.189408	0.285458
chr22	36044423	36064456	APOL6	0	+	APOL6	36044423	0.310000	0.310000	0.446140	False	K562	95	434.172581	0.465889	0.465889	21.672869	0.524237	434.172581	0.465889	21.672869	0.524237	126	290.121367	0.421903	0.421903	14.482173	0.396768	104	266.436438	0.403052	0.403052	13.299877	0.360862	278.278903	0.409336	13.891025	0.378815	40	182.809508	0.625673	0.625673	182.809508	0.625673	182.809508	0.625673	182.809508	0.625673	13	29.933157	0.385099	0.385099	29.933157	0.385099	17	43.552110	0.438061	0.438061	43.552110	0.438061	36.742634	0.414722	36.742634	0.414722	0.506284
chr22	36113918	36125529	APOL5	0	+	APOL5	36113918	0.000000	0.000000	0.268402	False	K562	49	223.941647	0.355476	0.355476	19.287025	0.475763	223.941647	0.355476	19.287025	0.475763	159	366.105535	0.482944	0.482944	31.530922	0.675045	115	294.617215	0.429084	0.429084	25.373974	0.594255	330.361375	0.461400	28.452448	0.631957	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	3	6.907652	0.175943	0.175943	6.907652	0.175943	1	2.561889	0.077199	0.077199	2.561889	0.077199	4.734770	0.110413	4.734770	0.110413	0.055655
chr22	36134782	36236630	RBFOX2	0	-	RBFOX2	36236630	10.340000	10.340000	0.678636	False	K562	288	1316.228457	0.745063	0.745063	12.923459	0.333932	1316.228457	0.745063	12.923459	0.333932	848	1952.562854	0.861759	0.861759	19.171342	0.504488	777	1990.587620	0.867145	0.867145	19.544690	0.535009	1971.575237	0.865350	19.358016	0.515260	6	27.421426	0.410233	0.410233	27.421426	0.410233	27.421426	0.410233	27.421426	0.410233	165	379.920838	0.732496	0.732496	379.920838	0.732496	136	348.416881	0.734291	0.734291	348.416881	0.734291	364.168860	0.730700	364.168860	0.730700	0.542190
chr22	36536376	36556977	APOL3	0	-	APOL3	36556977	0.130000	0.130000	0.405745	False	K562	66	301.635688	0.387792	0.387792	14.641798	0.382406	301.635688	0.387792	14.641798	0.382406	125	287.818817	0.420108	0.420108	13.971109	0.384201	125	320.236104	0.451526	0.451526	15.544687	0.414722	304.027460	0.436266	14.757898	0.405745	6	27.421426	0.410233	0.410233	27.421426	0.410233	27.421426	0.410233	27.421426	0.410233	8	18.420404	0.327648	0.327648	18.420404	0.327648	1	2.561889	0.077199	0.077199	2.561889	0.077199	10.491147	0.236984	10.491147	0.236984	0.337522
chr22	36585175	36600879	APOL4	0	-	APOL4	36600879	5.060000	5.060000	0.593357	False	K562	112	511.866622	0.504488	0.504488	32.594665	0.626571	511.866622	0.504488	32.594665	0.626571	367	845.036046	0.697487	0.697487	53.810242	0.802513	310	794.185537	0.681329	0.681329	50.572181	0.791741	819.610792	0.687612	52.191212	0.798923	4	18.280951	0.352783	0.352783	18.280951	0.352783	18.280951	0.352783	18.280951	0.352783	8	18.420404	0.327648	0.327648	18.420404	0.327648	13	33.304555	0.404847	0.404847	33.304555	0.404847	25.862480	0.368043	25.862480	0.368043	0.373429
chr22	36622254	36635689	APOL2	0	-	APOL2	36635689	4.920000	4.920000	0.585278	False	K562	108	493.585671	0.492819	0.492819	36.738792	0.640934	493.585671	0.492819	36.738792	0.640934	152	349.987681	0.471275	0.471275	26.050441	0.596050	134	343.293103	0.471275	0.471275	25.552148	0.597846	346.640392	0.468582	25.801295	0.601436	71	324.486877	0.734291	0.734291	324.486877	0.734291	324.486877	0.734291	324.486877	0.734291	173	398.341243	0.745961	0.745961	398.341243	0.745961	133	340.731214	0.719928	0.719928	340.731214	0.719928	369.536228	0.736086	369.536228	0.736086	0.734291
chr22	36649116	36663577	APOL1	0	+	APOL1	36649116	5.160000	5.160000	0.599641	False	K562	198	904.907064	0.655296	0.655296	62.575691	0.773788	904.907064	0.655296	62.575691	0.773788	292	672.344756	0.627469	0.627469	46.493656	0.777379	276	707.081317	0.647217	0.647217	48.895741	0.780969	689.713037	0.639138	47.694699	0.780969	58	265.073786	0.692101	0.692101	265.073786	0.692101	265.073786	0.692101	265.073786	0.692101	73	168.086189	0.594255	0.594255	168.086189	0.594255	59	151.151441	0.585278	0.585278	151.151441	0.585278	159.618815	0.590664	159.618815	0.590664	0.624776
chr22	36677322	36784112	MYH9	0	-	MYH9	36784112	25.610000	25.610000	0.789946	False	K562	1252	5721.937598	0.958707	0.958707	53.581212	0.743268	5721.937598	0.958707	53.581212	0.743268	2042	4701.808193	0.944345	0.944345	44.028544	0.764811	1599	4096.460238	0.938959	0.938959	38.359961	0.730700	4399.134216	0.940754	41.194252	0.741472	39	178.239270	0.619390	0.619390	178.239270	0.619390	178.239270	0.619390	178.239270	0.619390	622	1432.186433	0.929982	0.929982	1432.186433	0.929982	538	1378.296190	0.933573	0.933573	1378.296190	0.933573	1405.241312	0.931777	1405.241312	0.931777	0.782765
chr22	36863092	36877687	TXN2	0	-	TXN2	36877687	138.950000	138.950000	0.951526	True	K562	705	3222.017577	0.903052	0.903052	220.761739	0.942549	3222.017577	0.903052	220.761739	0.942549	800	1842.040428	0.850987	0.850987	126.210375	0.921005	614	1572.999741	0.822262	0.822262	107.776618	0.901257	1707.520085	0.838420	116.993497	0.908438	238	1087.716572	0.929982	0.929982	1087.716572	0.929982	1087.716572	0.929982	1087.716572	0.929982	243	559.519780	0.819569	0.819569	559.519780	0.819569	202	517.501544	0.803411	0.803411	517.501544	0.803411	538.510662	0.804309	538.510662	0.804309	0.894075
chr22	36883232	36903090	FOXRED2	0	-	FOXRED2	36903090	7.490000	7.490000	0.646320	False	K562	99	452.453532	0.475763	0.475763	22.784446	0.536804	452.453532	0.475763	22.784446	0.536804	133	306.239221	0.436266	0.436266	15.421453	0.420108	135	345.854992	0.476661	0.476661	17.416406	0.477558	326.047107	0.456014	16.418930	0.441652	72	329.057114	0.742370	0.742370	329.057114	0.742370	329.057114	0.742370	329.057114	0.742370	117	269.398413	0.682226	0.682226	269.398413	0.682226	118	302.302882	0.700180	0.700180	302.302882	0.700180	285.850647	0.689408	285.850647	0.689408	0.710952
chr22	36906896	36925277	EIF3D	0	-	EIF3D	36925277	244.160000	244.160000	0.978456	False	K562	238	1087.716572	0.700180	0.700180	59.176137	0.763016	1087.716572	0.700180	59.176137	0.763016	318	732.211070	0.651706	0.651706	39.835214	0.743268	323	827.490092	0.698384	0.698384	45.018774	0.759425	779.850581	0.676840	42.426994	0.750449	171	781.510646	0.892280	0.892280	781.510646	0.892280	781.510646	0.892280	781.510646	0.892280	569	1310.151255	0.917415	0.917415	1310.151255	0.917415	514	1316.810858	0.926391	0.926391	1316.810858	0.926391	1313.481056	0.919210	1313.481056	0.919210	0.928187
chr22	36956915	37098690	CACNG2	0	-	CACNG2	37098690	0.000000	0.000000	0.268402	False	K562	361	1649.855809	0.790844	0.790844	11.637142	0.296230	1649.855809	0.790844	11.637142	0.296230	550	1266.402794	0.789946	0.789946	8.932483	0.204668	468	1198.963972	0.782765	0.782765	8.456808	0.202873	1232.683383	0.788151	8.694646	0.202873	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	2	4.605101	0.122980	0.122980	4.605101	0.122980	3	7.685666	0.181329	0.181329	7.685666	0.181329	6.145384	0.152603	6.145384	0.152603	0.075404
chr22	37099920	37163133	LOC105373021	0	+	LOC105373021	37099920			0.082585	False	K562	109	498.155909	0.496409	0.496409	7.880593	0.159785	498.155909	0.496409	7.880593	0.159785	170	391.433591	0.506284	0.506284	6.192296	0.111311	155	397.092769	0.519749	0.519749	6.281821	0.120287	394.263180	0.518851	6.237059	0.116697	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	1	2.302551	0.070018	0.070018	2.302551	0.070018	2	5.123778	0.131957	0.131957	5.123778	0.131957	3.713164	0.090664	3.713164	0.090664	0.167864
chr22	37154245	37172177	IFT27	0	-	IFT27	37172177	0.130000	0.130000	0.405745	False	K562	41	187.379746	0.319569	0.319569	10.449462	0.256732	187.379746	0.319569	10.449462	0.256732	67	154.270886	0.294434	0.294434	8.603105	0.197487	49	125.532553	0.262118	0.262118	7.000477	0.154399	139.901719	0.278276	7.801791	0.170557	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	171	393.736142	0.737882	0.737882	393.736142	0.737882	131	335.607437	0.714542	0.714542	335.607437	0.714542	364.671789	0.732496	364.671789	0.732496	0.479354
chr22	37196744	37215517	PVALB	0	-	PVALB	37215517	0.000000	0.000000	0.268402	False	K562	47	214.801172	0.347397	0.347397	11.442027	0.289048	214.801172	0.347397	11.442027	0.289048	53	122.035178	0.234291	0.234291	6.500569	0.114901	33	84.542331	0.188510	0.188510	4.503400	0.082585	103.288755	0.211849	5.501984	0.095153	5	22.851188	0.385996	0.385996	22.851188	0.385996	22.851188	0.385996	22.851188	0.385996	1	2.302551	0.070018	0.070018	2.302551	0.070018	3	7.685666	0.181329	0.181329	7.685666	0.181329	4.994109	0.125673	4.994109	0.125673	0.239677
chr22	37257029	37274059	NCF4	0	+	NCF4	37257029	0.320000	0.320000	0.449731	False	K562	46	210.230934	0.342011	0.342011	12.344741	0.317774	210.230934	0.342011	12.344741	0.317774	57	131.245381	0.250449	0.250449	7.706716	0.159785	51	130.656330	0.266607	0.266607	7.672127	0.181329	130.950855	0.263914	7.689422	0.165171	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	18	41.445910	0.419210	0.419210	41.445910	0.419210	12	30.742666	0.393178	0.393178	30.742666	0.393178	36.094288	0.408438	36.094288	0.408438	0.369838
chr22	37309674	37336479	CSF2RB	0	+	CSF2RB	37309674	0.400000	0.400000	0.458707	False	K562	71	324.486877	0.403052	0.403052	12.105461	0.310592	324.486877	0.403052	12.105461	0.310592	68	156.573436	0.296230	0.296230	5.841203	0.100539	69	176.770329	0.317774	0.317774	6.594677	0.131059	166.671883	0.312388	6.217940	0.114901	8	36.561902	0.452424	0.452424	36.561902	0.452424	36.561902	0.452424	36.561902	0.452424	8	18.420404	0.327648	0.327648	18.420404	0.327648	7	17.933222	0.317774	0.317774	17.933222	0.317774	18.176813	0.328546	18.176813	0.328546	0.403950
chr22	37361288	37364213	LL22NC01-81G9.3	0	+	LL22NC01-81G9.3	37361288	0.000000	0.000000	0.268402	False	K562	10	45.702377	0.136445	0.136445	15.624744	0.402154	45.702377	0.136445	15.624744	0.402154	4	9.210202	0.018851	0.018851	3.148787	0.037702	5	12.809444	0.031418	0.031418	4.379297	0.077199	11.009823	0.019749	3.764042	0.050269	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	1	2.302551	0.070018	0.070018	2.302551	0.070018	2	5.123778	0.131957	0.131957	5.123778	0.131957	3.713164	0.090664	3.713164	0.090664	0.167864
chr22	37387159	37403877	TEX33	0	-	TEX33	37403877	0.000000	0.000000	0.268402	False	K562	33	150.817844	0.281867	0.281867	9.021285	0.211849	150.817844	0.281867	9.021285	0.211849	66	151.968335	0.289946	0.289946	9.090103	0.210054	58	148.589552	0.293537	0.293537	8.887998	0.217235	150.278944	0.290844	8.989050	0.211849	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	3	6.907652	0.175943	0.175943	6.907652	0.175943	1	2.561889	0.077199	0.077199	2.561889	0.077199	4.734770	0.110413	4.734770	0.110413	0.144524
chr22	37406899	37415494	TST	0	-	TST	37415494	18.830000	18.830000	0.748654	False	K562	134	612.411852	0.561041	0.561041	71.252106	0.800718	612.411852	0.561041	71.252106	0.800718	229	527.284073	0.596948	0.596948	61.347769	0.825853	170	435.521101	0.546679	0.546679	50.671449	0.793537	481.402587	0.572711	56.009609	0.813285	38	173.669033	0.613106	0.613106	173.669033	0.613106	173.669033	0.613106	173.669033	0.613106	20	46.051011	0.437163	0.437163	46.051011	0.437163	18	46.113999	0.447038	0.447038	46.113999	0.447038	46.082505	0.441652	46.082505	0.441652	0.515260
chr22	37415682	37425863	MPST	0	+	MPST	37415682	65.570000	65.570000	0.895871	False	K562	122	557.568999	0.537702	0.537702	54.765642	0.745063	557.568999	0.537702	54.765642	0.745063	70	161.178537	0.306104	0.306104	15.831307	0.436266	62	158.837107	0.307002	0.307002	15.601327	0.416517	160.007822	0.301616	15.716317	0.429084	52	237.652360	0.673250	0.673250	237.652360	0.673250	237.652360	0.673250	237.652360	0.673250	19	43.748460	0.430880	0.430880	43.748460	0.430880	15	38.428332	0.428187	0.428187	38.428332	0.428187	41.088396	0.430880	41.088396	0.430880	0.538600
chr22	37447775	37459430	KCTD17	0	+	KCTD17	37447775	0.520000	0.520000	0.473070	False	K562	24	109.685705	0.234291	0.234291	9.411043	0.222621	109.685705	0.234291	9.411043	0.222621	41	94.404572	0.201077	0.201077	8.099920	0.175943	42	107.599331	0.237882	0.237882	9.232032	0.228007	101.001951	0.209156	8.665976	0.201077	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	19	43.748460	0.430880	0.430880	43.748460	0.430880	18	46.113999	0.447038	0.447038	46.113999	0.447038	44.931230	0.439856	44.931230	0.439856	0.195691
chr22	37461475	37499693	TMPRSS6	0	-	TMPRSS6	37499693	0.000000	0.000000	0.268402	False	K562	89	406.751155	0.456014	0.456014	10.642921	0.263914	406.751155	0.456014	10.642921	0.263914	130	299.331570	0.426391	0.426391	7.832214	0.165171	118	302.302882	0.438959	0.438959	7.909961	0.184919	300.817226	0.430880	7.871088	0.174147	4	18.280951	0.352783	0.352783	18.280951	0.352783	18.280951	0.352783	18.280951	0.352783	2	4.605101	0.122980	0.122980	4.605101	0.122980	2	5.123778	0.131957	0.131957	5.123778	0.131957	4.864439	0.117594	4.864439	0.117594	0.233393
chr22	37521879	37546030	IL2RB	0	-	IL2RB	37546030	0.400000	0.400000	0.458707	False	K562	75	342.767827	0.421005	0.421005	14.192697	0.366248	342.767827	0.421005	14.192697	0.366248	121	278.608615	0.405745	0.405745	11.536111	0.296230	80	204.951106	0.335727	0.335727	8.486237	0.204668	241.779861	0.378815	10.011174	0.244165	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	34	78.286718	0.495512	0.495512	78.286718	0.495512	24	61.485332	0.479354	0.479354	61.485332	0.479354	69.886025	0.490126	69.886025	0.490126	0.364452
chr22	37576205	37584330	C1QTNF6	0	-	C1QTNF6	37584330	0.520000	0.520000	0.473070	False	K562	14	63.983328	0.170557	0.170557	7.874871	0.156194	63.983328	0.170557	7.874871	0.156194	75	172.691290	0.320467	0.320467	21.254313	0.538600	91	233.131883	0.379713	0.379713	28.693155	0.644524	202.911587	0.341113	24.973734	0.590664	7	31.991664	0.430880	0.430880	31.991664	0.430880	31.991664	0.430880	31.991664	0.430880	7	16.117854	0.309695	0.309695	16.117854	0.309695	5	12.809444	0.273788	0.273788	12.809444	0.273788	14.463649	0.302513	14.463649	0.302513	0.378815
chr22	37600276	37608416	SSTR3	0	-	SSTR3	37608416	0.000000	0.000000	0.268402	False	K562	13	59.413090	0.159785	0.159785	7.298905	0.141831	59.413090	0.159785	7.298905	0.141831	58	133.547931	0.255835	0.255835	16.406380	0.447038	29	74.294776	0.169659	0.169659	9.127122	0.222621	103.921354	0.213645	12.766751	0.335727	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	26	59.866314	0.468582	0.468582	59.866314	0.468582	15	38.428332	0.428187	0.428187	38.428332	0.428187	49.147323	0.450628	49.147323	0.450628	0.391382
chr22	37621300	37640339	RAC2	0	-	RAC2	37640339	36.200000	36.200000	0.836625	False	K562	593	2710.150955	0.882406	0.882406	142.347337	0.897666	2710.150955	0.882406	142.347337	0.897666	483	1112.131909	0.762118	0.762118	58.413357	0.811490	423	1083.678975	0.757630	0.757630	56.918902	0.816876	1097.905442	0.763016	57.666130	0.818671	71	324.486877	0.734291	0.734291	324.486877	0.734291	324.486877	0.734291	324.486877	0.734291	99	227.952503	0.643627	0.643627	227.952503	0.643627	75	192.141662	0.615799	0.615799	192.141662	0.615799	210.047083	0.626571	210.047083	0.626571	0.667864
chr22	37678423	37711389	CYTH4	0	+	CYTH4	37678423	0.820000	0.820000	0.499102	False	K562	274	1252.245129	0.730700	0.730700	37.985959	0.658887	1252.245129	0.730700	37.985959	0.658887	383	881.876855	0.716338	0.716338	26.751103	0.614004	318	814.680648	0.690305	0.690305	24.712754	0.585278	848.278751	0.700180	25.731928	0.599641	7	31.991664	0.430880	0.430880	31.991664	0.430880	31.991664	0.430880	31.991664	0.430880	17	39.143359	0.409336	0.409336	39.143359	0.409336	11	28.180777	0.382406	0.382406	28.180777	0.382406	33.662068	0.398564	33.662068	0.398564	0.430880
chr22	37748230	37750879	LOC100506271	0	-	LOC100506271	37750879			0.082585	False	K562	8	36.561902	0.121185	0.121185	13.802152	0.360862	36.561902	0.121185	13.802152	0.360862	5	11.512753	0.026930	0.026930	4.346075	0.064632	7	17.933222	0.048474	0.048474	6.769808	0.143627	14.722987	0.034111	5.557942	0.098743	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	2	4.605101	0.122980	0.122980	4.605101	0.122980	0	0.000000	0.025135	0.025135	0.000000	0.025135	2.302551	0.051167	2.302551	0.051167	0.129264
chr22	37763999	37823505	ELFN2	0	-	ELFN2	37823505	0.000000	0.000000	0.268402	False	K562	135	616.982089	0.563734	0.563734	10.368401	0.254937	616.982089	0.563734	10.368401	0.254937	200	460.510107	0.557451	0.557451	7.738885	0.163375	155	397.092769	0.519749	0.519749	6.673155	0.136445	428.801438	0.535009	7.206020	0.143627	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	0	0.000000	0.020646	0.020646	0.000000	0.020646	1	2.561889	0.077199	0.077199	2.561889	0.077199	1.280944	0.043088	1.280944	0.043088	0.084381
chr22	37865100	37882478	MFNG	0	-	MFNG	37882478	0.150000	0.150000	0.410233	False	K562	44	201.090459	0.330341	0.330341	11.571554	0.292639	201.090459	0.330341	11.571554	0.292639	76	174.993841	0.324057	0.324057	10.069849	0.251346	82	210.074884	0.345601	0.345601	12.088554	0.324955	192.534362	0.330341	11.079201	0.285458	5	22.851188	0.385996	0.385996	22.851188	0.385996	22.851188	0.385996	22.851188	0.385996	22	50.656112	0.447038	0.447038	50.656112	0.447038	9	23.056999	0.354578	0.354578	23.056999	0.354578	36.856556	0.416517	36.856556	0.416517	0.420108
chr22	37886399	37915210	CARD10	0	-	CARD10	37915210	2.640000	2.640000	0.545781	False	K562	114	521.007098	0.507181	0.507181	18.083617	0.461400	521.007098	0.507181	18.083617	0.461400	259	596.360589	0.615799	0.615799	20.699059	0.531418	207	530.310988	0.594255	0.594255	18.406546	0.515260	563.335788	0.608618	19.552802	0.520646	8	36.561902	0.452424	0.452424	36.561902	0.452424	36.561902	0.452424	36.561902	0.452424	19	43.748460	0.430880	0.430880	43.748460	0.430880	13	33.304555	0.404847	0.404847	33.304555	0.404847	38.526507	0.421903	38.526507	0.421903	0.441652
chr22	37956470	37965410	CDC42EP1	0	+	CDC42EP1	37956470	16.720000	16.720000	0.730700	False	K562	491	2243.986710	0.847397	0.847397	251.005225	0.951526	2243.986710	0.847397	251.005225	0.951526	175	402.946344	0.517953	0.517953	45.072298	0.770197	185	473.949433	0.569120	0.569120	53.014478	0.804309	438.447889	0.543986	49.043388	0.788151	49	223.941647	0.666068	0.666068	223.941647	0.666068	223.941647	0.666068	223.941647	0.666068	40	92.102021	0.516158	0.516158	92.102021	0.516158	19	48.675888	0.456912	0.456912	48.675888	0.456912	70.388955	0.491921	70.388955	0.491921	0.572711
chr22	37966252	37976024	LGALS2	0	-	LGALS2	37976024	0.000000	0.000000	0.268402	False	K562	15	68.553565	0.180431	0.180431	7.015306	0.138241	68.553565	0.180431	7.015306	0.138241	59	135.850482	0.259425	0.259425	13.902014	0.380610	65	166.522774	0.310592	0.310592	17.040808	0.466786	151.186628	0.294434	15.471411	0.423698	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	26	59.866314	0.468582	0.468582	59.866314	0.468582	28	71.732887	0.508079	0.508079	71.732887	0.508079	65.799601	0.482944	65.799601	0.482944	0.206463
